otuId	R.101	R.103	R.112	R.113	R.14	R.16	R.21	R.24	R.243	R.245	R.246	R.247	R.24G	R.25	R.252	R.253	R.260	R.27	R.313	R.36	R.4	R.416	R.418	R.419	R.41B	R.41D	R.42	R.420	R.424	R.488	R.50	R.512	R.513	R.514	R.517	R.524	R.526	R.527	R.534	R.542	R.55	R.558	R.56	R.563	R.565	R.566	R.567	R.569C	R.569Z	R.57	R.570	R.571	R.575	R.577	R.578	R.579	R.58	R.585	R.585T	R.59	R.6	R.60	R.600	R.61	R.67	R.69	R.72	R.74	R.76	R.79	R.82	R.87	R.88	R.9	R.90	R.91	R.93	R.94	R.B001	R.B002	R.B003	R.B583
OTU_35094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0.000128495	0	0	0
OTU_35100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0.000128495	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	2.57E-05	5.14E-05	7.71E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0.000231291	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05
OTU_35109	0	0	0	0	0	0	0	0	5.14E-05	5.14E-05	0	2.57E-05	0	7.71E-05	0	2.57E-05	0	0	0	0	0.000128495	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0.000128495	0	0.000154194	0	0	5.14E-05	0	0	0	0	0	0	0	0.000102796	5.14E-05	0	0	0.000128495	2.57E-05	5.14E-05	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05
OTU_35113	0	0	0	0	5.14E-05	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0.000308388	2.57E-05	0	0.000102796	0	0	0	5.14E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_35115	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35116	2.57E-05	2.57E-05	0	0	2.57E-05	0	0.000796669	0	0.000231291	2.57E-05	0	0	2.57E-05	0	0	0.000205592	0	0.000205592	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	5.14E-05	0
OTU_35118	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0
OTU_35119	2.57E-05	0	2.57E-05	0	2.57E-05	0	0	0	0	0.000154194	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	7.71E-05	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	5.14E-05	0	0	2.57E-05	0.000154194	0	0	7.71E-05	0	0
OTU_35120	0.002210115	2.57E-05	0.000128495	0.000462582	7.71E-05	0.000205592	0.000334087	5.14E-05	0.000282689	0.000102796	5.14E-05	0.000359786	0.000128495	0.000102796	2.57E-05	2.57E-05	0	0.000925164	0.000205592	0.000282689	5.14E-05	0	0	2.57E-05	7.71E-05	0.000359786	0.000154194	0.000282689	0.000128495	7.71E-05	0	7.71E-05	0	2.57E-05	0	0.000539679	0.000359786	7.71E-05	0.000745271	0.000462582	0.000154194	7.71E-05	0.000411184	0	0	2.57E-05	0.00025699	0.000205592	0.000411184	5.14E-05	0.000179893	2.57E-05	5.14E-05	5.14E-05	0.000128495	0.000282689	2.57E-05	0.000128495	0.000102796	5.14E-05	0.000539679	0	7.71E-05	0.000102796	2.57E-05	0.000308388	0.000128495	0.000102796	7.71E-05	0.000128495	2.57E-05	5.14E-05	7.71E-05	0.000462582	0.000102796	0.000179893	0	0.000102796	0.000642475	0	0.00025699	0.000102796
OTU_35124	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	7.71E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0
OTU_35130	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35131	0	2.57E-05	0	5.14E-05	0	0	5.14E-05	0	0	0.00025699	0	0	0	5.14E-05	0	0	0	0	0	0	0.000359786	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	5.14E-05	2.57E-05	5.14E-05	0	0.000102796	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	7.71E-05	0	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0.000154194	0	0
OTU_35142	0	0	0.000950863	0.002261513	0.000102796	0.000179893	0	0.000308388	0.000154194	0.000282689	0	0.000128495	0	2.57E-05	0	0	0	5.14E-05	5.14E-05	0.000411184	0.000102796	0	0	0	2.57E-05	2.57E-05	0	0.001927426	2.57E-05	0	0	0.000205592	0	0	0.00156764	0.000128495	0.003109581	0.000642475	0.000796669	0.003289474	2.57E-05	0.000179893	2.57E-05	2.57E-05	0	2.57E-05	0.00025699	0.000282689	0.000231291	7.71E-05	0.000385485	0.000359786	0.00025699	0.000873766	0.000385485	0.000899465	0	0.002518503	0.000128495	0	0.000616776	0.000205592	0.000591077	0.000205592	0.000848067	0.000128495	0.000154194	0	0	0	0	0	0	0	2.57E-05	0.000488281	0	0	2.57E-05	0	5.14E-05	0
OTU_35145	5.14E-05	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35154	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0
OTU_35156	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0
OTU_35158	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35180	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35183	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35186	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0
OTU_35187	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0
OTU_35212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0
OTU_35213	0	0	0	2.57E-05	0	0	0.000179893	2.57E-05	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0
OTU_35227	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	2.57E-05	0	0	0	0.000154194	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35229	0	0	7.71E-05	2.57E-05	7.71E-05	2.57E-05	0	0	0	2.57E-05	2.57E-05	0.000179893	0	0	2.57E-05	5.14E-05	0	0.00025699	0	5.14E-05	0	0	0	0	0	0	7.71E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	7.71E-05	0.00025699	0	0	0	0.000179893	0	0	0	0.000231291	0	0	2.57E-05	0	7.71E-05	0	5.14E-05	0	0.000102796	0.000102796	0	0	0	2.57E-05	0	0	2.57E-05	0.000179893	0	0	0	0	0.000231291	2.57E-05	0	0.000128495
OTU_35231	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0	0.000154194	0	0	0	0	5.14E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0.000128495	0	0	0	0	2.57E-05	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0
OTU_35234	2.57E-05	0	0.000205592	0	0	0	0	0	2.57E-05	2.57E-05	0	7.71E-05	0	0	2.57E-05	2.57E-05	0	2.57E-05	0.000128495	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	5.14E-05	0	2.57E-05	0	0	0.000102796	2.57E-05	5.14E-05	0	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	5.14E-05	0	2.57E-05	5.14E-05	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	7.71E-05	5.14E-05
OTU_35238	7.71E-05	0.000205592	0.000411184	0.000488281	5.14E-05	0.000179893	0.000154194	0.000693873	5.14E-05	2.57E-05	2.57E-05	7.71E-05	0.000899465	2.57E-05	0.000128495	0	0	0.000334087	0.000102796	7.71E-05	2.57E-05	0	0	0	7.71E-05	5.14E-05	0.002133018	0.001130757	0	0	0	0.002492804	0.000154194	0	2.57E-05	0.000411184	2.57E-05	0.000334087	0.000308388	0.003417969	0.000334087	0.000334087	7.71E-05	0	0	0.000282689	0.000822368	0	0.000282689	7.71E-05	0.000179893	0.00025699	0.000102796	2.57E-05	7.71E-05	0.000488281	0.000102796	0.002415707	0.000154194	5.14E-05	0.001644737	0.000385485	0.001079359	7.71E-05	5.14E-05	0.000359786	0.000462582	2.57E-05	0	0.000128495	0	0.000179893	7.71E-05	0.002981086	7.71E-05	0.000488281	2.57E-05	0.001439145	0	0.000102796	0.000231291	0.000539679
OTU_35241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35244	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	0
OTU_35245	0	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0
OTU_35249	0	0	0.000488281	7.71E-05	0.000668174	0.00025699	0	2.57E-05	0	0.000796669	0	0	0	0	0	0	0	7.71E-05	0	0.000179893	0.000539679	0	0	0	0.000462582	2.57E-05	2.57E-05	5.14E-05	0	0.000102796	0	0.001233553	5.14E-05	5.14E-05	2.57E-05	0.000179893	0.000539679	0	0	0.002235814	0.000154194	5.14E-05	0.000179893	5.14E-05	0	2.57E-05	0.001207854	0.000128495	0.000102796	0.000282689	0	0.001027961	7.71E-05	7.71E-05	0.000205592	0.000308388	2.57E-05	0.000102796	2.57E-05	2.57E-05	0.001182155	0	0.000282689	0.000102796	0.000308388	5.14E-05	0.000154194	0	2.57E-05	0	0	0	7.71E-05	0.000154194	0	7.71E-05	2.57E-05	0	7.71E-05	0	2.57E-05	0.000719572
OTU_35251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0.000102796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0
OTU_35254	0.000282689	0	5.14E-05	0.000282689	0	0	0	0	0	2.57E-05	0	7.71E-05	2.57E-05	5.14E-05	0.000102796	2.57E-05	0	0.000102796	0	5.14E-05	0	0	2.57E-05	2.57E-05	0	2.57E-05	7.71E-05	7.71E-05	0	0	0	0	0	0	0	0.000154194	0	0	0.000231291	2.57E-05	0	0	2.57E-05	0	0	0	5.14E-05	0	5.14E-05	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	5.14E-05	0	0	0	7.71E-05	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	5.14E-05	5.14E-05	2.57E-05	0	2.57E-05	5.14E-05	5.14E-05
OTU_35258	0.000102796	0	5.14E-05	2.57E-05	0	2.57E-05	7.71E-05	2.57E-05	5.14E-05	7.71E-05	5.14E-05	2.57E-05	0	0	7.71E-05	2.57E-05	0	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	7.71E-05	0	0.000154194	0	0	0	7.71E-05	0	5.14E-05	0.000565378	2.57E-05	2.57E-05	2.57E-05	0.000154194	0	0	0	0.000102796	2.57E-05	2.57E-05	0.000154194	0	7.71E-05	0	2.57E-05	0.000154194	7.71E-05	0	0.000231291	5.14E-05	0	0.000154194	0	2.57E-05	2.57E-05	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	0.000102796	2.57E-05	7.71E-05	0	2.57E-05	0.000102796	0	0	2.57E-05
OTU_35274	0	0	2.57E-05	5.14E-05	0	0	0	0	2.57E-05	5.14E-05	0	7.71E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	7.71E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0.000102796	7.71E-05	0	0	2.57E-05	0	0	0	0	0	5.14E-05	2.57E-05	0	0
OTU_35282	0	0	2.57E-05	2.57E-05	0	0	0	0	0.000154194	5.14E-05	0	2.57E-05	0	7.71E-05	5.14E-05	2.57E-05	0	5.14E-05	5.14E-05	0	2.57E-05	0	0	0	5.14E-05	0	0.000128495	0.000102796	0	0	0	2.57E-05	0	0	0	0.000102796	2.57E-05	0	0.000102796	0.000205592	0	0	7.71E-05	0	0	0	5.14E-05	0.000102796	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	5.14E-05	0	0.000231291	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	7.71E-05	0.000102796	0	2.57E-05	2.57E-05	0	5.14E-05	5.14E-05	0	7.71E-05	5.14E-05	0
OTU_35283	0	0	7.71E-05	0	0.000154194	0	0.000102796	5.14E-05	0	0	0.000154194	0	0	2.57E-05	0.000591077	0	5.14E-05	5.14E-05	0.000179893	0	5.14E-05	0.003212377	0	0	7.71E-05	0	0	0.000102796	2.57E-05	0	0	5.14E-05	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0.001439145	2.57E-05	0	0	0	0.000102796	0	0.000308388	0.000102796	0	2.57E-05	7.71E-05	0	0	0	0	7.71E-05	7.71E-05	0	0.000102796	2.57E-05	0	0.000334087	0.000102796	2.57E-05	0	0.000154194	2.57E-05	0.000102796	5.14E-05	0	0	2.57E-05	5.14E-05	0	5.14E-05	0	7.71E-05	0.000102796	2.57E-05	0.000154194
OTU_35284	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	0	0
OTU_35285	5.14E-05	0	7.71E-05	0.000154194	0	0	7.71E-05	7.71E-05	5.14E-05	0.000179893	0.000436883	0.001002262	2.57E-05	0	7.71E-05	0	0	0.000179893	0	0.000334087	0.000128495	0	0	5.14E-05	2.57E-05	0	5.14E-05	0.000154194	0.00025699	0	0	7.71E-05	0.000102796	0.000102796	0.000128495	0.000128495	0.000359786	7.71E-05	0.000334087	0.000359786	2.57E-05	0.000154194	2.57E-05	0	0	2.57E-05	0	7.71E-05	0	5.14E-05	0	0.000179893	0	0	2.57E-05	0.000231291	0	0.000462582	2.57E-05	0	0	0.00025699	2.57E-05	0	0.000154194	7.71E-05	0	0	2.57E-05	0	2.57E-05	0.000128495	0	2.57E-05	0	2.57E-05	7.71E-05	0	7.71E-05	7.71E-05	5.14E-05	2.57E-05
OTU_35286	0.000873766	0	0.000539679	0.000693873	0.000385485	0.000128495	0.000668174	5.14E-05	0.000539679	0.000719572	0.000334087	0.000488281	5.14E-05	0.000411184	0.000616776	0.000205592	0	0.000745271	0.000488281	0.00105366	0.000205592	2.57E-05	0.000205592	7.71E-05	7.71E-05	0.000436883	0.000591077	0.000848067	0.000282689	2.57E-05	0	0.000231291	0.000154194	5.14E-05	5.14E-05	0.000385485	0.000385485	0.000205592	0.002903988	0.000899465	0.000154194	7.71E-05	0.001336349	0.000128495	0.000102796	0.000308388	0.000616776	0.000848067	0.001130757	0.000539679	0.000154194	0.000436883	5.14E-05	0.00025699	7.71E-05	0.00025699	7.71E-05	0.00051398	0.000488281	0.000102796	0.000282689	7.71E-05	0.000102796	0.000385485	0.000102796	0.00051398	0.000359786	0.000308388	0.000565378	0.000179893	0.000334087	0.00025699	0.000154194	0.001079359	0.000668174	0.000231291	0.000102796	0.000308388	0.000565378	0.000359786	0.00105366	0.00025699
OTU_35289	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	5.14E-05	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	5.14E-05	0	0.000128495	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	7.71E-05	7.71E-05	0	0	0	0	7.71E-05	0	0
OTU_35293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0
OTU_35296	0	0	0	0	2.57E-05	0	7.71E-05	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0.000179893	0	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0	5.14E-05	0.000128495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0	0
OTU_35298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	7.71E-05	0	2.57E-05	0	2.57E-05	0	0	0	0.000308388	0	0	2.57E-05	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0
OTU_35299	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	0	0	0	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	5.14E-05	0
OTU_35303	0.000796669	5.14E-05	0.000308388	0.000462582	0.000282689	0.000179893	0.000128495	0.000488281	0.000359786	0.000205592	0.000205592	0.000282689	0.000154194	0.000154194	0	0	0	0.00025699	2.57E-05	0.000925164	5.14E-05	0	0	2.57E-05	0.000488281	0.000102796	0.000385485	0.000128495	0.000102796	0.000128495	0	0.000102796	0	5.14E-05	0	0.000308388	0.000205592	5.14E-05	0.000308388	0.000539679	5.14E-05	0	0.000976563	5.14E-05	2.57E-05	7.71E-05	2.57E-05	0.000205592	0.000205592	0.001156456	0.000154194	0.000128495	0.000179893	5.14E-05	5.14E-05	0.000693873	0.000385485	0.000385485	7.71E-05	2.57E-05	0.00025699	0	0.000128495	5.14E-05	0.000128495	0.000591077	0	2.57E-05	0	0.000128495	0	0.000359786	5.14E-05	0.000205592	2.57E-05	0.000488281	0	0.000205592	0.000359786	2.57E-05	0.000205592	0.000128495
OTU_35321	0	0	0.000128495	0.000102796	0	0	0	0	2.57E-05	0.000488281	2.57E-05	0.000282689	0	0	5.14E-05	0	0	7.71E-05	5.14E-05	0.000102796	2.57E-05	0	0	0	0.000102796	0	2.57E-05	2.57E-05	0	0	0	5.14E-05	0	0	0	2.57E-05	0.000128495	7.71E-05	5.14E-05	0.000282689	0	0	5.14E-05	5.14E-05	2.57E-05	0	0	0.00025699	0.000308388	0	7.71E-05	7.71E-05	0	5.14E-05	0	2.57E-05	0	0	0	0	0.000102796	0.000462582	0	7.71E-05	0	2.57E-05	5.14E-05	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0.000102796	0	2.57E-05	0.000102796	0.00025699	5.14E-05	0
OTU_35323	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0
OTU_35325	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0
