otuId	RJ.101	RJ.103	RJ.112	RJ.113	RJ.14	RJ.16	RJ.21	RJ.24	RJ.243	RJ.245	RJ.246	RJ.247	RJ.24G	RJ.25	RJ.252	RJ.253	RJ.260	RJ.27	RJ.313	RJ.36	RJ.4	RJ.416	RJ.418	RJ.419	RJ.41B	RJ.41D	RJ.42	RJ.420	RJ.424	RJ.488	RJ.50	RJ.512	RJ.513	RJ.514	RJ.517	RJ.524	RJ.526	RJ.527	RJ.534	RJ.542	RJ.55	RJ.558	RJ.56	RJ.563	RJ.565	RJ.566	RJ.567	RJ.569C	RJ.569Z	RJ.57	RJ.570	RJ.571	RJ.575	RJ.577	RJ.578	RJ.579	RJ.58	RJ.59	RJ.6	RJ.60	RJ.600	RJ.61	RJ.67	RJ.69	RJ.72	RJ.74	RJ.76	RJ.79	RJ.82	RJ.87	RJ.88	RJ.9	RJ.90	RJ.91	RJ.93	RJ.94	RJ.B001	RJ.B002	RJ.B003	RJ.B583	RJ.B585	RJ.B585T
OTU_35910	0.000102796	2.57E-05	5.14E-05	5.14E-05	0.000719572	0.000179893	0	0.000539679	0.000205592	2.57E-05	0	7.71E-05	0.00077097	0.00182463	2.57E-05	5.14E-05	5.14E-05	0.001156456	5.14E-05	0.000565378	0	2.57E-05	0.000102796	0.000154194	0.00051398	0.000334087	0.000925164	0.000565378	0.000231291	0	0.000359786	5.14E-05	0	5.14E-05	5.14E-05	0.001105058	7.71E-05	0.000102796	0.00077097	0.000359786	0.000411184	0.000102796	0.000411184	0	0.000539679	0.000205592	0.000411184	0.000282689	0.000822368	0	0.00025699	2.57E-05	7.71E-05	0.000822368	0.000719572	0.000385485	0.000642475	5.14E-05	7.71E-05	0.000128495	0.000128495	0.000128495	2.57E-05	0.000231291	0.000205592	7.71E-05	0.000822368	0.000308388	5.14E-05	0.000462582	0.000154194	0.000282689	7.71E-05	0.000462582	0.000282689	0.000334087	0.000668174	0.000205592	0.00131065	0	0.001953125	0.002569901
OTU_35926	0	0	2.57E-05	2.57E-05	0.000128495	2.57E-05	2.57E-05	0.000102796	0.000359786	2.57E-05	2.57E-05	0.000154194	0.000179893	0.000154194	7.71E-05	5.14E-05	0.000154194	0.001336349	0.00025699	0.000205592	0	2.57E-05	0	0.000102796	0.000154194	0.000128495	0.000745271	0.000668174	0.000950863	2.57E-05	0.000128495	0.000102796	5.14E-05	5.14E-05	0.000822368	0.000976563	0.000668174	0.000745271	5.14E-05	0.000308388	0.000205592	0.000128495	0.000102796	0.000334087	0.00025699	0.000411184	0.000205592	0.000462582	0.000231291	0.000231291	0.00025699	0.000873766	5.14E-05	5.14E-05	2.57E-05	5.14E-05	0.000154194	7.71E-05	0	2.57E-05	2.57E-05	7.71E-05	5.14E-05	0.000128495	0.000642475	7.71E-05	0.001284951	7.71E-05	0.000745271	2.57E-05	0.000102796	2.57E-05	0	0	0.000102796	0.000102796	0.002004523	0.002133018	0.000205592	5.14E-05	2.57E-05	2.57E-05
OTU_35931	2.57E-05	0	0	0	7.71E-05	2.57E-05	0	0	0	0	0	0	0	7.71E-05	0	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	7.71E-05	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0.000205592	0	7.71E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	5.14E-05	7.71E-05	0	0	0	0	0.000102796
OTU_35940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	7.71E-05	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0
OTU_35941	0	0	0	0	0	0	0	0	5.14E-05	0	5.14E-05	0	0	2.57E-05	2.57E-05	0.000488281	5.14E-05	0.00131065	5.14E-05	0	0	0.000488281	0.001233553	5.14E-05	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0.00105366	0	0	0	0
OTU_35969	0	0	0	2.57E-05	7.71E-05	2.57E-05	2.57E-05	0.000385485	0	7.71E-05	0	2.57E-05	5.14E-05	7.71E-05	0	0	0	2.57E-05	0	0.000205592	2.57E-05	0	0	0	2.57E-05	5.14E-05	0	0.000128495	0.000128495	0	0.000154194	7.71E-05	0	5.14E-05	0.000205592	2.57E-05	0.00025699	0.000154194	7.71E-05	0.000128495	0.00025699	7.71E-05	0.000102796	0.000128495	0.000231291	0	0.00025699	7.71E-05	0.000154194	0.000102796	0.000205592	0.000462582	0.000154194	0	5.14E-05	0.000102796	0.000205592	2.57E-05	0.000179893	2.57E-05	7.71E-05	0.000231291	0.000231291	0.000154194	0.000205592	0	7.71E-05	0.000179893	0	0	2.57E-05	5.14E-05	0	0	0	0	0.000154194	0.000128495	2.57E-05	0.000102796	2.57E-05	0
OTU_36001	0	0	0	0	7.71E-05	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0.000128495	0	0.000308388	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	0	0.000128495	5.14E-05	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	2.57E-05	5.14E-05
OTU_36016	5.14E-05	2.57E-05	2.57E-05	5.14E-05	0.000308388	2.57E-05	0	0.000179893	5.14E-05	0	2.57E-05	5.14E-05	0.000205592	0.000359786	2.57E-05	2.57E-05	5.14E-05	0.000231291	0	0.000154194	2.57E-05	0	0.000102796	0.000359786	0.000102796	2.57E-05	0.000205592	0.000873766	5.14E-05	0.000591077	0.000359786	0.000154194	5.14E-05	7.71E-05	0.000128495	0.000154194	0.000128495	0.000128495	0.000282689	0.000128495	0.00025699	0.000154194	0.000359786	7.71E-05	0.000179893	0.000282689	0.000231291	7.71E-05	0.000102796	0	0.000154194	5.14E-05	0.000128495	5.14E-05	0.000179893	0.000231291	0.000205592	0.000385485	2.57E-05	5.14E-05	0.000308388	0.000308388	0.000231291	0.00025699	0.000179893	0.000179893	0.000334087	0.000282689	0.000334087	0.000231291	0.00025699	0.000231291	0.000102796	0.000128495	5.14E-05	0.000231291	0.000642475	5.14E-05	0.000102796	0.000179893	0.000154194	5.14E-05
OTU_36017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0	2.57E-05	0
OTU_36019	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0	0	0	0.000128495	5.14E-05	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	5.14E-05	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	5.14E-05	0	0.000205592	2.57E-05	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	0.000102796	0	0	0	5.14E-05	0.000102796	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	5.14E-05	0	7.71E-05	0	0
OTU_36026	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	0	5.14E-05	7.71E-05	5.14E-05
OTU_36031	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	5.14E-05	2.57E-05	0	0	0	0	0	7.71E-05	7.71E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0.000231291	0	0	0	5.14E-05	0	7.71E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0.000128495	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	5.14E-05	0	0	0	0	0	2.57E-05	0	0.000205592	0	2.57E-05	0
OTU_36032	0	0	2.57E-05	2.57E-05	5.14E-05	5.14E-05	2.57E-05	7.71E-05	0	0	0	0	0.000205592	0	0	0	0	0.000128495	0	0.000102796	0	0	0	2.57E-05	0.000102796	2.57E-05	0.000128495	0	2.57E-05	7.71E-05	0	0.000128495	0.000282689	5.14E-05	0	0.000128495	0	2.57E-05	5.14E-05	5.14E-05	0.000102796	5.14E-05	0.000128495	5.14E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	5.14E-05	0.000231291	5.14E-05	5.14E-05	0.000179893	5.14E-05	0.000179893	5.14E-05	0	0	2.57E-05	0	5.14E-05	2.57E-05	5.14E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0
OTU_36052	0	2.57E-05	2.57E-05	0	5.14E-05	0.000154194	0	0	5.14E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0.000102796	0	0	2.57E-05	0	0	0	7.71E-05	2.57E-05	0	0	2.57E-05	5.14E-05	2.57E-05	7.71E-05	0	7.71E-05	7.71E-05	5.14E-05	7.71E-05	2.57E-05	0	2.57E-05	7.71E-05	2.57E-05	0	5.14E-05	7.71E-05	0.000128495	0.000102796	5.14E-05	2.57E-05	0.000154194	2.57E-05	0	0	0	0	0	0	7.71E-05	0.000334087	0	0	0.000154194	0.00051398	0.000128495	0	0	2.57E-05	0	0	0	0	7.71E-05	0	0	0	0	0.000154194	0	2.57E-05	0	2.57E-05	0
OTU_36054	0	0.000102796	0	0	7.71E-05	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	5.14E-05	0	0.000102796	0	0	0	5.14E-05	5.14E-05	2.57E-05	0	2.57E-05	2.57E-05	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	2.57E-05	0	2.57E-05	0	0.000102796	0	2.57E-05	0	0	0	5.14E-05	2.57E-05	0	0	2.57E-05	2.57E-05	5.14E-05	0.000102796	0	0	0	2.57E-05	0	0	5.14E-05	7.71E-05	0	0	0	0	2.57E-05	5.14E-05	0	0.000128495	0	2.57E-05
OTU_36063	0	0	0	0	0.000128495	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	0	2.57E-05	2.57E-05	0	0	2.57E-05	0	0	0	0	0	0.000128495	2.57E-05	0	2.57E-05	0	0	5.14E-05	0	5.14E-05	0	0	0	5.14E-05	2.57E-05	0	7.71E-05	0	5.14E-05	2.57E-05
OTU_36065	0.000102796	0	2.57E-05	0	0.000925164	2.57E-05	0	0.000179893	2.57E-05	0	7.71E-05	2.57E-05	7.71E-05	0.00025699	2.57E-05	0	0.00077097	0.000359786	0	5.14E-05	0	0	5.14E-05	0.00025699	5.14E-05	0	0.000154194	0.002287212	2.57E-05	5.14E-05	5.14E-05	0	0	7.71E-05	0	0.000205592	0	2.57E-05	0.000308388	0.000334087	0.000308388	0	0.000128495	0	0.000539679	0.000128495	0.000231291	5.14E-05	0.00025699	2.57E-05	5.14E-05	2.57E-05	2.57E-05	0.000179893	0.000565378	0.000205592	7.71E-05	0	0	0.000128495	0	0.001182155	0.000436883	2.57E-05	0	0.00025699	0.002492804	0.001259252	0.001207854	0.001619038	2.57E-05	0.000642475	0.000334087	0.000745271	0.000488281	0.00051398	0.000359786	0	0.00051398	2.57E-05	0.000154194	0.000488281
OTU_36066	0	0	0	0	0.000102796	0.000231291	0	0.000642475	0	0	0	0	0.000308388	5.14E-05	0	2.57E-05	0	0	0	0	2.57E-05	0	2.57E-05	0.001721834	5.14E-05	0	0	0	0	0.000693873	0.001156456	0.000128495	0.000359786	0.000205592	0	0.000179893	0	7.71E-05	0	0	0.001284951	0	0	0.000128495	0.001336349	5.14E-05	0	2.57E-05	0.000205592	2.57E-05	0.000539679	0	2.57E-05	5.14E-05	0.002492804	0.000411184	0.009919819	0	5.14E-05	0.000282689	0	0.002030222	2.57E-05	0.000128495	2.57E-05	0.000796669	0	0.000334087	0.001773232	0	0	2.57E-05	0	0	2.57E-05	0.000102796	0	0	0	0	2.57E-05	0.000205592
OTU_36075	0	0	0	2.57E-05	0.000128495	2.57E-05	0	2.57E-05	0	0	0	5.14E-05	0	2.57E-05	0	0	5.14E-05	7.71E-05	0	2.57E-05	0	0	0	2.57E-05	0	0	5.14E-05	7.71E-05	0	2.57E-05	0	0	0.000102796	5.14E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	2.57E-05	0	0	2.57E-05	0	0	0	5.14E-05	2.57E-05	2.57E-05	0	0	7.71E-05	2.57E-05	5.14E-05	0	0	0.000102796	0	0	0	0	7.71E-05	5.14E-05	0	2.57E-05	0	0
OTU_36076	7.71E-05	0.000308388	5.14E-05	0	2.57E-05	0.000205592	0	0.000102796	0	2.57E-05	0	2.57E-05	0.000128495	0.000282689	5.14E-05	0	7.71E-05	7.71E-05	5.14E-05	5.14E-05	0	0.000102796	0.001105058	0.000154194	0.000154194	0.000205592	5.14E-05	5.14E-05	0.000231291	0	2.57E-05	2.57E-05	2.57E-05	2.57E-05	2.57E-05	0.000102796	2.57E-05	7.71E-05	0.000411184	5.14E-05	0.000102796	0	2.57E-05	0	5.14E-05	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	5.14E-05	0	0	0.000359786	7.71E-05	7.71E-05	5.14E-05	0.000488281	0.000154194	0	2.57E-05	2.57E-05	0.000154194	0.000128495	2.57E-05	0.000282689	0.001079359	0.000282689	5.14E-05	0.000128495	0.000102796	0.000796669	0.00051398	5.14E-05	0.000308388	5.14E-05	0.000154194	7.71E-05	0.000205592	0.000128495
OTU_36079	0	0	0	2.57E-05	0.000102796	0	0	0	0	5.14E-05	0	0	0	5.14E-05	0	0	0	0.000128495	2.57E-05	0	0.000334087	0	0	5.14E-05	0	2.57E-05	2.57E-05	0	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	0	5.14E-05	0.000102796	0	2.57E-05	7.71E-05	0	0	0	0	2.57E-05	0	0	7.71E-05	0	7.71E-05	2.57E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	7.71E-05	0	2.57E-05	5.14E-05
OTU_36087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	0
OTU_36092	0	7.71E-05	0	0	5.14E-05	0	0	0.000205592	0	0	0	2.57E-05	0.000154194	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	5.14E-05	2.57E-05	0.000102796	0.000128495	0	7.71E-05	0	0	0	2.57E-05	2.57E-05	2.57E-05	0.000128495	0.000102796	0	5.14E-05	0.000179893	0	0	0	2.57E-05	5.14E-05	0	0	2.57E-05	0	5.14E-05	5.14E-05	2.57E-05	0.000231291	0	5.14E-05	0.000128495	0	0	0	7.71E-05	0	0	0	7.71E-05	0	0	0	2.57E-05	5.14E-05	0	0	0	0	0	2.57E-05	5.14E-05	5.14E-05
OTU_36096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000796669	0	0	0	0	0	0	0.000154194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0
OTU_36101	0.000488281	0	0.000231291	0.000128495	0	0	0.000231291	0	0.000154194	0.000334087	0.000179893	7.71E-05	0	0	0.000205592	0.000205592	0.000154194	0	0.000231291	0	0	0.000411184	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	0	0	0	2.57E-05	0	0	0.000102796	0.000179893	0.000282689	2.57E-05	0	0	0	0	0	0
OTU_36106	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_36109	0	0.002390008	2.57E-05	5.14E-05	2.57E-05	0.000205592	0	0.00025699	0	0	0	2.57E-05	0.000616776	0.000282689	5.14E-05	2.57E-05	0	0.000231291	2.57E-05	2.57E-05	0	0	0.000462582	0.000102796	7.71E-05	2.57E-05	0	7.71E-05	0.000591077	0.000205592	0.000359786	0.000205592	0.000179893	0.000154194	0.000128495	7.71E-05	0	5.14E-05	0.000436883	0.000282689	0.000385485	0.000102796	0.000128495	0.000102796	0.000308388	0.000179893	0.000102796	0.000102796	0.000128495	0.000179893	0.000128495	0.000102796	0.000231291	5.14E-05	0	0.000179893	5.14E-05	0.000179893	0.000128495	0.000745271	0.000282689	0.000205592	0.000154194	7.71E-05	5.14E-05	2.57E-05	5.14E-05	0.001207854	0.000128495	0.000282689	2.57E-05	5.14E-05	0.000102796	0	7.71E-05	0.000359786	0.000205592	0.000591077	0.000848067	0.000128495	0.000179893	0
OTU_36115	0	0	2.57E-05	2.57E-05	7.71E-05	2.57E-05	0	0.000128495	0	0	7.71E-05	0.000154194	0.000179893	0.000102796	2.57E-05	0	0	7.71E-05	0	5.14E-05	7.71E-05	0	0	0	7.71E-05	2.57E-05	0.000719572	0.000154194	0.000411184	0.000154194	0.000179893	0.000128495	0.000154194	0.000154194	0.000102796	5.14E-05	0	0.000308388	2.57E-05	0.000128495	0.000205592	5.14E-05	0.000231291	0.000179893	7.71E-05	0.000102796	0.000179893	0.000179893	7.71E-05	0.000102796	2.57E-05	7.71E-05	0.000102796	0.000102796	0.000102796	0.000128495	0	0.000102796	5.14E-05	0.000154194	2.57E-05	7.71E-05	5.14E-05	0.000154194	5.14E-05	7.71E-05	0.000154194	0.00025699	0	7.71E-05	0.00025699	0.00025699	2.57E-05	5.14E-05	2.57E-05	0.000308388	0.000154194	0.000411184	0.000359786	0.000128495	0.000102796	7.71E-05
OTU_36119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	5.14E-05	2.57E-05	2.57E-05	2.57E-05	0	0	2.57E-05	0	7.71E-05	5.14E-05	2.57E-05	0	0	2.57E-05	0	2.57E-05	5.14E-05	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	5.14E-05	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	2.57E-05
OTU_36125	2.57E-05	7.71E-05	0	0	7.71E-05	7.71E-05	0	0	0	0	0	0	0.000308388	0	0	0	0	0.000488281	0	2.57E-05	0	0	7.71E-05	0	0.000205592	0	5.14E-05	5.14E-05	5.14E-05	0.000231291	0.000128495	5.14E-05	2.57E-05	2.57E-05	0	5.14E-05	0	0	7.71E-05	7.71E-05	2.57E-05	0	0.000205592	0	0.000308388	0.00025699	2.57E-05	0.000154194	0.000128495	0.000102796	2.57E-05	0	5.14E-05	2.57E-05	0.000128495	0.000154194	0.000231291	0	0	0.000154194	0	0.000102796	0	7.71E-05	0	2.57E-05	7.71E-05	0.00025699	7.71E-05	0.000154194	0	0.000179893	5.14E-05	0	0	0.000205592	0.000128495	0.000102796	7.71E-05	2.57E-05	7.71E-05	0
OTU_36134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128495	0	0	0	2.57E-05	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001490543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0
OTU_36146	5.14E-05	0	0	2.57E-05	0.000179893	0.000128495	0	0.00025699	0	2.57E-05	0	0	5.14E-05	0	0	0	0	5.14E-05	0	2.57E-05	2.57E-05	0	0	2.57E-05	0.000128495	2.57E-05	0	2.57E-05	2.57E-05	7.71E-05	0	0.000179893	2.57E-05	5.14E-05	0.000282689	0.000154194	2.57E-05	0.000205592	2.57E-05	0	5.14E-05	7.71E-05	7.71E-05	5.14E-05	5.14E-05	5.14E-05	2.57E-05	0	5.14E-05	0.000102796	5.14E-05	7.71E-05	5.14E-05	5.14E-05	0.000102796	5.14E-05	2.57E-05	7.71E-05	2.57E-05	0	5.14E-05	0.000205592	0	2.57E-05	2.57E-05	7.71E-05	2.57E-05	2.57E-05	2.57E-05	7.71E-05	0.000102796	0	0	0.00025699	7.71E-05	5.14E-05	0	0	7.71E-05	0	0.000102796	0
OTU_36159	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	5.14E-05	0	2.57E-05	0	0	0	0	0	0	2.57E-05	5.14E-05	2.57E-05	0	0.000102796	2.57E-05	0.000102796	0	2.57E-05	0.000102796	0	0	0	0.000102796	2.57E-05	0	7.71E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0.000334087	0	0	2.57E-05	0	2.57E-05	2.57E-05	0	2.57E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	2.57E-05
OTU_36166	0	0	2.57E-05	2.57E-05	0.000205592	0.000436883	0	2.57E-05	0	5.14E-05	0	0	5.14E-05	0.000102796	0	0	0	0	0.000128495	0.000308388	0	0	0	0	7.71E-05	0.000128495	0.000128495	0	7.71E-05	0	0.000102796	0.000488281	0.000205592	0	0	0.000154194	0.000205592	0.000231291	0.000591077	0.000359786	0.000128495	2.57E-05	0	2.57E-05	0	0.000128495	7.71E-05	5.14E-05	5.14E-05	0.000205592	0.000154194	5.14E-05	0.000334087	0	5.14E-05	0.000128495	7.71E-05	0.000436883	0.000231291	0.000308388	0.000488281	0.000154194	2.57E-05	5.14E-05	0.000668174	0	5.14E-05	2.57E-05	0	2.57E-05	7.71E-05	7.71E-05	0	2.57E-05	7.71E-05	0.000102796	2.57E-05	7.71E-05	5.14E-05	0.000154194	0.000205592	0.000179893
OTU_36170	0	0	5.14E-05	2.57E-05	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	5.14E-05	0	0	0	0	2.57E-05	2.57E-05	0.000128495	2.57E-05	0	0	0	0	0	0	0	0.000128495	0	0	0	0.000128495	0.000128495	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	2.57E-05	0	0	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	0	2.57E-05	0	0	5.14E-05	0.000128495	0	0.000745271	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	0.000128495	0	5.14E-05	2.57E-05
OTU_36171	0	0	0	0	0.00025699	0.000205592	0	0.001413446	0	0	0	0	0.000899465	0.000231291	0	2.57E-05	0	2.57E-05	0	2.57E-05	0.000102796	0	0	0	0.000102796	0	5.14E-05	0	2.57E-05	0.000282689	0.000693873	0.000539679	0.000154194	0.001002262	0.000873766	0.000205592	0.000308388	5.14E-05	7.71E-05	0.000282689	0.000205592	0.00051398	5.14E-05	0.000308388	0.000102796	0.000205592	0.000231291	7.71E-05	2.57E-05	0.000539679	0.000179893	0.001105058	7.71E-05	5.14E-05	0.000488281	0.000154194	0.000282689	0.001876028	0.000308388	0.000334087	0.000822368	0.000128495	7.71E-05	0	0	0	0	0	0	0	5.14E-05	0.00025699	0.000102796	2.57E-05	0	2.57E-05	0.00025699	2.57E-05	2.57E-05	0.000128495	0.000154194	0.000282689
OTU_36172	0	0	0	0	0.000179893	2.57E-05	0	0	0	2.57E-05	0	0	0	2.57E-05	0	0	2.57E-05	5.14E-05	0	0	0	0	0	0	5.14E-05	0	5.14E-05	5.14E-05	0	2.57E-05	2.57E-05	0	0	0	0	0	0	0	0.000102796	0.000231291	0.000154194	7.71E-05	2.57E-05	2.57E-05	0	5.14E-05	0.000102796	0	2.57E-05	0	7.71E-05	0	0	0	5.14E-05	0.000128495	0	0	7.71E-05	0.000179893	0	7.71E-05	0	2.57E-05	2.57E-05	0	0.000179893	0	0	0.000102796	2.57E-05	7.71E-05	5.14E-05	0	0	2.57E-05	5.14E-05	2.57E-05	0	2.57E-05	5.14E-05	0.000128495
OTU_36188	2.57E-05	0	5.14E-05	0.000128495	0.00025699	0.000128495	0	0.000642475	2.57E-05	0	0	0	2.57E-05	0.000179893	7.71E-05	0	2.57E-05	2.57E-05	0	0.000282689	0.000128495	0	0	0.000102796	0.000359786	0.000154194	0.000231291	0.000154194	0.000436883	0.000231291	0.000796669	0.000591077	0.00051398	0	0.000719572	0.000128495	0.000334087	0.000642475	0.000128495	0.000154194	0.000205592	0	0.00051398	0.000308388	0.000231291	0.000359786	0.000359786	7.71E-05	0.000488281	0.000591077	0.000231291	0.000591077	0.000539679	0.000334087	0.000359786	0.000154194	0.000128495	0.000359786	2.57E-05	0.000128495	0.000102796	0.000359786	7.71E-05	0	0.000488281	2.57E-05	0.000205592	0.000591077	0.000102796	0.000231291	0.000334087	0.000179893	0.000102796	5.14E-05	0	0.000102796	0.000128495	0.000128495	0.000462582	0.000411184	0.00025699	0.000436883
OTU_36189	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	5.14E-05	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	2.57E-05	0	2.57E-05	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	2.57E-05	2.57E-05	0	2.57E-05	0	0
OTU_36190	0	0	0	0	2.57E-05	0	0	5.14E-05	0	0	0	0	5.14E-05	5.14E-05	0	0	0	0.00025699	0	2.57E-05	2.57E-05	0	2.57E-05	2.57E-05	2.57E-05	0	0	0	5.14E-05	0	0	0	0	0	0	5.14E-05	0	0	7.71E-05	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	5.14E-05	2.57E-05	0	5.14E-05	0.000128495	0	2.57E-05	0	0	0	0	2.57E-05	7.71E-05	5.14E-05	0.000128495	0	0	0	7.71E-05	2.57E-05	0	0	0	5.14E-05	0	2.57E-05	5.14E-05
